Id,coord1,coord2,Serol,Year,Month,Day,Week,Site,Region,MetaRegion,MetaRegionB,Sex,Age,UK_Date,Date_continuous
7817,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,NA,NA,18/07/2015,2015.583333
7818,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,A,18/07/2015,2015.583333
7819,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,A,18/07/2015,2015.583333
7820,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,F,A,18/07/2015,2015.583333
7821,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,F,A,18/07/2015,2015.583333
7822,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,A,18/07/2015,2015.583333
7823,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,F,A,18/07/2015,2015.583333
7824,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,F,A,18/07/2015,2015.583333
7825,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,F,A,18/07/2015,2015.583333
7826,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,A,18/07/2015,2015.583333
7827,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,F,A,18/07/2015,2015.583333
7828,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,A,18/07/2015,2015.583333
7829,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,SA,18/07/2015,2015.583333
7830,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,A,18/07/2015,2015.583333
7831,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,J,18/07/2015,2015.583333
7832,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,F,A,18/07/2015,2015.583333
7833,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,F,SA,18/07/2015,2015.583333
7834,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,A,18/07/2015,2015.583333
7835,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,F,A,18/07/2015,2015.583333
7836,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,A,18/07/2015,2015.583333
7837,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,A,18/07/2015,2015.583333
7838,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,F,A,18/07/2015,2015.583333
7839,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,F,A,18/07/2015,2015.583333
7840,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,A,18/07/2015,2015.583333
7841,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,A,18/07/2015,2015.583333
7842,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,F,A,18/07/2015,2015.583333
7843,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,A,18/07/2015,2015.583333
7844,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,SA,18/07/2015,2015.583333
7845,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,F,A,18/07/2015,2015.583333
7846,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,F,A,18/07/2015,2015.583333
7847,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,A,18/07/2015,2015.583333
7848,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,A,18/07/2015,2015.583333
7849,-13.02504,-73.91055,1,2015,7,18,29,AYA4,Ayacucho,South,South_a,M,A,18/07/2015,2015.583333
7850,-13.02504,-73.91055,0,2015,7,18,29,AYA4,Ayacucho,South,South_a,F,SA,18/07/2015,2015.583333
7761,-13.94763,-73.89748,0,2015,7,21,29,AYA13,Ayacucho,South,South_a,M,A,21/07/2015,2015.583333
7762,-13.94763,-73.89748,1,2015,7,21,29,AYA13,Ayacucho,South,South_a,M,A,21/07/2015,2015.583333
7763,-13.94763,-73.89748,0,2015,7,21,29,AYA13,Ayacucho,South,South_a,M,A,21/07/2015,2015.583333
7764,-13.94763,-73.89748,0,2015,7,21,29,AYA13,Ayacucho,South,South_a,F,A,21/07/2015,2015.583333
7765,-13.94763,-73.89748,0,2015,7,21,29,AYA13,Ayacucho,South,South_a,M,A,21/07/2015,2015.583333
7766,-13.94763,-73.89748,0,2015,7,21,29,AYA13,Ayacucho,South,South_a,M,A,21/07/2015,2015.583333
7078,-13.4263,-73.86624,1,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,A,27/07/2015,2015.583333
7871,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,SA,27/07/2015,2015.583333
7872,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,A,27/07/2015,2015.583333
7873,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,M,A,27/07/2015,2015.583333
7874,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,A,27/07/2015,2015.583333
7875,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,SA,27/07/2015,2015.583333
7876,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,A,27/07/2015,2015.583333
7877,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,A,27/07/2015,2015.583333
7878,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,SA,27/07/2015,2015.583333
7879,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,SA,27/07/2015,2015.583333
7880,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,A,27/07/2015,2015.583333
7881,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,SA,27/07/2015,2015.583333
7882,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,A,27/07/2015,2015.583333
7883,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,J,27/07/2015,2015.583333
7884,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,M,A,27/07/2015,2015.583333
7885,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,SA,27/07/2015,2015.583333
7886,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,SA,27/07/2015,2015.583333
7887,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,A,27/07/2015,2015.583333
7888,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,M,A,27/07/2015,2015.583333
7889,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,A,27/07/2015,2015.583333
7890,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,A,27/07/2015,2015.583333
7891,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,M,A,27/07/2015,2015.583333
7892,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,SA,27/07/2015,2015.583333
7893,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,M,A,27/07/2015,2015.583333
7894,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,M,SA,27/07/2015,2015.583333
7895,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,SA,27/07/2015,2015.583333
7896,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,SA,27/07/2015,2015.583333
7897,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,M,SA,27/07/2015,2015.583333
NO#,-13.4263,-73.86624,0,2015,7,27,30,AYA15,Ayacucho,South,South_a,F,A,27/07/2015,2015.583333
7082,-13.42376,-73.84187,0,2015,7,25,30,AYA11,Ayacucho,South,South_a,M,A,25/07/2015,2015.583333
7799,-13.42376,-73.84187,0,2015,7,25,30,AYA11,Ayacucho,South,South_a,F,A,25/07/2015,2015.583333
7800,-13.42376,-73.84187,0,2015,7,25,30,AYA11,Ayacucho,South,South_a,F,A,25/07/2015,2015.583333
7851,-13.42376,-73.84187,0,2015,7,25,30,AYA11,Ayacucho,South,South_a,M,A,25/07/2015,2015.583333
7852,-13.42376,-73.84187,1,2015,7,25,30,AYA11,Ayacucho,South,South_a,M,A,25/07/2015,2015.583333
7853,-13.42376,-73.84187,0,2015,7,25,30,AYA11,Ayacucho,South,South_a,M,A,25/07/2015,2015.583333
7854,-13.42376,-73.84187,0,2015,7,25,30,AYA11,Ayacucho,South,South_a,M,SA,25/07/2015,2015.583333
7855,-13.42376,-73.84187,0,2015,7,25,30,AYA11,Ayacucho,South,South_a,M,A,25/07/2015,2015.583333
7856,-13.42376,-73.84187,0,2015,7,25,30,AYA11,Ayacucho,South,South_a,M,A,25/07/2015,2015.583333
7857,-13.42376,-73.84187,0,2015,7,25,30,AYA11,Ayacucho,South,South_a,M,A,25/07/2015,2015.583333
7858,-13.42376,-73.84187,1,2015,7,25,30,AYA11,Ayacucho,South,South_a,M,A,25/07/2015,2015.583333
7859,-13.42376,-73.84187,1,2015,7,25,30,AYA11,Ayacucho,South,South_a,M,A,25/07/2015,2015.583333
7860,-13.42376,-73.84187,1,2015,7,25,30,AYA11,Ayacucho,South,South_a,F,A,25/07/2015,2015.583333
7861,-13.42376,-73.84187,1,2015,7,26,30,AYA11,Ayacucho,South,South_a,F,A,26/07/2015,2015.583333
7862,-13.42376,-73.84187,0,2015,7,26,30,AYA11,Ayacucho,South,South_a,F,A,26/07/2015,2015.583333
7863,-13.42376,-73.84187,0,2015,7,26,30,AYA11,Ayacucho,South,South_a,M,A,26/07/2015,2015.583333
7864,-13.42376,-73.84187,0,2015,7,26,30,AYA11,Ayacucho,South,South_a,F,A,26/07/2015,2015.583333
7865,-13.42376,-73.84187,0,2015,7,26,30,AYA11,Ayacucho,South,South_a,M,A,26/07/2015,2015.583333
7866,-13.42376,-73.84187,0,2015,7,26,30,AYA11,Ayacucho,South,South_a,M,A,26/07/2015,2015.583333
7867,-13.42376,-73.84187,0,2015,7,26,30,AYA11,Ayacucho,South,South_a,M,A,26/07/2015,2015.583333
7868,-13.42376,-73.84187,0,2015,7,26,30,AYA11,Ayacucho,South,South_a,M,A,26/07/2015,2015.583333
7869,-13.42376,-73.84187,0,2015,7,26,30,AYA11,Ayacucho,South,South_a,F,A,26/07/2015,2015.583333
7870,-13.42376,-73.84187,0,2015,7,26,30,AYA11,Ayacucho,South,South_a,M,A,26/07/2015,2015.583333
3210,-13.44985,-73.83016,0,2009,5,20,21,API1,Apurimac,South,South_a,F,SA,20/05/2009,2009.416667
3212,-13.44985,-73.83016,1,2009,5,20,21,API1,Apurimac,South,South_a,F,A,20/05/2009,2009.416667
3214,-13.44985,-73.83016,0,2009,5,20,21,API1,Apurimac,South,South_a,F,A,20/05/2009,2009.416667
3216,-13.44985,-73.83016,1,2009,5,20,21,API1,Apurimac,South,South_a,F,A,20/05/2009,2009.416667
3218,-13.44985,-73.83016,1,2009,5,20,21,API1,Apurimac,South,South_a,F,A,20/05/2009,2009.416667
3220,-13.44985,-73.83016,1,2009,5,20,21,API1,Apurimac,South,South_a,M,A,20/05/2009,2009.416667
3222,-13.44985,-73.83016,1,2009,5,19,21,API1,Apurimac,South,South_a,F,A,19/05/2009,2009.416667
3224,-13.44985,-73.83016,1,2009,5,19,21,API1,Apurimac,South,South_a,M,A,19/05/2009,2009.416667
3226,-13.44985,-73.83016,0,2009,5,19,21,API1,Apurimac,South,South_a,F,A,19/05/2009,2009.416667
3228,-13.44985,-73.83016,0,2009,5,19,21,API1,Apurimac,South,South_a,F,A,19/05/2009,2009.416667
3230,-13.44985,-73.83016,1,2009,5,19,21,API1,Apurimac,South,South_a,F,SA,19/05/2009,2009.416667
3238,-13.44985,-73.83016,0,2009,5,18,20,API1,Apurimac,South,South_a,F,SA,18/05/2009,2009.416667
3244,-13.44985,-73.83016,0,2009,5,18,20,API1,Apurimac,South,South_a,F,A,18/05/2009,2009.416667
3250,-13.44985,-73.83016,1,2009,5,18,20,API1,Apurimac,South,South_a,M,A,18/05/2009,2009.416667
3364,-13.44985,-73.83016,1,2009,5,18,20,API1,Apurimac,South,South_a,F,A,18/05/2009,2009.416667
3382,-13.44985,-73.83016,1,2009,5,18,20,API1,Apurimac,South,South_a,M,A,18/05/2009,2009.416667
4252,-13.44985,-73.83016,0,2010,8,30,35,API1,Apurimac,South,South_a,F,A,30/08/2010,2010.666667
4253,-13.44985,-73.83016,0,2010,8,30,35,API1,Apurimac,South,South_a,M,J,30/08/2010,2010.666667
4254,-13.44985,-73.83016,1,2010,8,30,35,API1,Apurimac,South,South_a,M,A,30/08/2010,2010.666667
4255,-13.44985,-73.83016,1,2010,8,30,35,API1,Apurimac,South,South_a,F,A,30/08/2010,2010.666667
4256,-13.44985,-73.83016,0,2010,8,30,35,API1,Apurimac,South,South_a,F,A,30/08/2010,2010.666667
4257,-13.44985,-73.83016,0,2010,8,30,35,API1,Apurimac,South,South_a,M,A,30/08/2010,2010.666667
4259,-13.44985,-73.83016,1,2010,8,30,35,API1,Apurimac,South,South_a,M,A,30/08/2010,2010.666667
4260,-13.44985,-73.83016,0,2010,8,30,35,API1,Apurimac,South,South_a,M,A,30/08/2010,2010.666667
4351,-13.44985,-73.83016,1,2010,8,30,35,API1,Apurimac,South,South_a,F,A,30/08/2010,2010.666667
4352,-13.44985,-73.83016,0,2010,8,30,35,API1,Apurimac,South,South_a,M,A,30/08/2010,2010.666667
4353,-13.44985,-73.83016,0,2010,8,30,35,API1,Apurimac,South,South_a,M,A,30/08/2010,2010.666667
4354,-13.44985,-73.83016,0,2010,8,30,35,API1,Apurimac,South,South_a,M,SA,30/08/2010,2010.666667
4355,-13.44985,-73.83016,0,2010,8,30,35,API1,Apurimac,South,South_a,F,SA,30/08/2010,2010.666667
4356,-13.44985,-73.83016,0,2010,8,30,35,API1,Apurimac,South,South_a,F,SA,30/08/2010,2010.666667
4357,-13.44985,-73.83016,0,2010,8,30,35,API1,Apurimac,South,South_a,F,SA,30/08/2010,2010.666667
4358,-13.44985,-73.83016,0,2010,8,30,35,API1,Apurimac,South,South_a,F,J,30/08/2010,2010.666667
4359,-13.44985,-73.83016,0,2010,8,30,35,API1,Apurimac,South,South_a,F,A,30/08/2010,2010.666667
4360,-13.44985,-73.83016,0,2010,8,31,35,API1,Apurimac,South,South_a,F,A,31/08/2010,2010.666667
4361,-13.44985,-73.83016,1,2010,8,31,35,API1,Apurimac,South,South_a,F,A,31/08/2010,2010.666667
4362,-13.44985,-73.83016,0,2010,8,31,35,API1,Apurimac,South,South_a,F,A,31/08/2010,2010.666667
4363,-13.44985,-73.83016,0,2010,8,31,35,API1,Apurimac,South,South_a,M,J,31/08/2010,2010.666667
4364,-13.44985,-73.83016,0,2010,8,31,35,API1,Apurimac,South,South_a,F,A,31/08/2010,2010.666667
3224,-13.44985,-73.83016,0,2010,9,1,35,API1,Apurimac,South,South_a,M,A,01/09/2010,2010.75
4365,-13.44985,-73.83016,0,2010,9,1,35,API1,Apurimac,South,South_a,F,J,01/09/2010,2010.75
4366,-13.44985,-73.83016,1,2010,9,1,35,API1,Apurimac,South,South_a,F,A,01/09/2010,2010.75
4367,-13.44985,-73.83016,1,2010,9,1,35,API1,Apurimac,South,South_a,F,A,01/09/2010,2010.75
4399,-13.44985,-73.83016,0,2010,9,3,36,API1,Apurimac,South,South_a,F,A,03/09/2010,2010.75
3233,-13.44985,-73.83016,1,2011,7,4,27,API1,Apurimac,South,South_a,F,A,04/07/2011,2011.583333
3236,-13.44985,-73.83016,0,2011,7,3,27,API1,Apurimac,South,South_a,M,A,03/07/2011,2011.583333
4743,-13.44985,-73.83016,1,2011,7,2,27,API1,Apurimac,South,South_a,M,A,02/07/2011,2011.583333
4744,-13.44985,-73.83016,1,2011,7,2,27,API1,Apurimac,South,South_a,M,A,02/07/2011,2011.583333
4745,-13.44985,-73.83016,0,2011,7,2,27,API1,Apurimac,South,South_a,M,A,02/07/2011,2011.583333
4746,-13.44985,-73.83016,0,2011,7,2,27,API1,Apurimac,South,South_a,M,A,02/07/2011,2011.583333
4747,-13.44985,-73.83016,1,2011,7,2,27,API1,Apurimac,South,South_a,F,A,02/07/2011,2011.583333
4748,-13.44985,-73.83016,1,2011,7,2,27,API1,Apurimac,South,South_a,F,A,02/07/2011,2011.583333
4749,-13.44985,-73.83016,0,2011,7,2,27,API1,Apurimac,South,South_a,M,A,02/07/2011,2011.583333
4750,-13.44985,-73.83016,1,2011,7,2,27,API1,Apurimac,South,South_a,M,A,02/07/2011,2011.583333
4751,-13.44985,-73.83016,0,2011,7,2,27,API1,Apurimac,South,South_a,M,A,02/07/2011,2011.583333
4752,-13.44985,-73.83016,1,2011,7,2,27,API1,Apurimac,South,South_a,F,A,02/07/2011,2011.583333
4753,-13.44985,-73.83016,1,2011,7,2,27,API1,Apurimac,South,South_a,F,A,02/07/2011,2011.583333
4754,-13.44985,-73.83016,1,2011,7,2,27,API1,Apurimac,South,South_a,M,A,02/07/2011,2011.583333
4755,-13.44985,-73.83016,1,2011,7,3,27,API1,Apurimac,South,South_a,F,A,03/07/2011,2011.583333
4756,-13.44985,-73.83016,1,2011,7,3,27,API1,Apurimac,South,South_a,M,A,03/07/2011,2011.583333
4757,-13.44985,-73.83016,0,2011,7,3,27,API1,Apurimac,South,South_a,M,A,03/07/2011,2011.583333
4758,-13.44985,-73.83016,1,2011,7,3,27,API1,Apurimac,South,South_a,M,A,03/07/2011,2011.583333
4759,-13.44985,-73.83016,1,2011,7,3,27,API1,Apurimac,South,South_a,M,A,03/07/2011,2011.583333
4760,-13.44985,-73.83016,1,2011,7,3,27,API1,Apurimac,South,South_a,F,A,03/07/2011,2011.583333
4761,-13.44985,-73.83016,1,2011,7,3,27,API1,Apurimac,South,South_a,M,A,03/07/2011,2011.583333
4762,-13.44985,-73.83016,1,2011,7,3,27,API1,Apurimac,South,South_a,F,A,03/07/2011,2011.583333
4763,-13.44985,-73.83016,0,2011,7,4,27,API1,Apurimac,South,South_a,M,A,04/07/2011,2011.583333
4764,-13.44985,-73.83016,0,2011,7,4,27,API1,Apurimac,South,South_a,F,A,04/07/2011,2011.583333
4765,-13.44985,-73.83016,1,2011,7,4,27,API1,Apurimac,South,South_a,M,A,04/07/2011,2011.583333
4766,-13.44985,-73.83016,1,2011,7,4,27,API1,Apurimac,South,South_a,F,A,04/07/2011,2011.583333
4767,-13.44985,-73.83016,1,2011,7,4,27,API1,Apurimac,South,South_a,F,A,04/07/2011,2011.583333
4768,-13.44985,-73.83016,1,2011,7,4,27,API1,Apurimac,South,South_a,M,A,04/07/2011,2011.583333
4769,-13.44985,-73.83016,1,2011,7,4,27,API1,Apurimac,South,South_a,F,A,04/07/2011,2011.583333
4770,-13.44985,-73.83016,1,2011,7,4,27,API1,Apurimac,South,South_a,M,A,04/07/2011,2011.583333
4771,-13.44985,-73.83016,0,2011,7,4,27,API1,Apurimac,South,South_a,M,A,04/07/2011,2011.583333
4772,-13.44985,-73.83016,1,2011,7,4,27,API1,Apurimac,South,South_a,M,A,04/07/2011,2011.583333
4773,-13.44985,-73.83016,1,2011,7,4,27,API1,Apurimac,South,South_a,F,A,04/07/2011,2011.583333
4774,-13.44985,-73.83016,1,2011,7,4,27,API1,Apurimac,South,South_a,F,A,04/07/2011,2011.583333
4775,-13.44985,-73.83016,1,2011,7,4,27,API1,Apurimac,South,South_a,M,A,04/07/2011,2011.583333
4257,-13.44985,-73.83016,1,2012,9,13,37,API1,Apurimac,South,South_a,M,A,13/09/2012,2012.75
4352,-13.44985,-73.83016,1,2012,9,13,37,API1,Apurimac,South,South_a,M,A,13/09/2012,2012.75
5394,-13.44985,-73.83016,1,2012,9,13,37,API1,Apurimac,South,South_a,F,A,13/09/2012,2012.75
5395,-13.44985,-73.83016,1,2012,9,13,37,API1,Apurimac,South,South_a,F,A,13/09/2012,2012.75
5396,-13.44985,-73.83016,1,2012,9,13,37,API1,Apurimac,South,South_a,F,A,13/09/2012,2012.75
5397,-13.44985,-73.83016,1,2012,9,13,37,API1,Apurimac,South,South_a,M,A,13/09/2012,2012.75
5398,-13.44985,-73.83016,1,2012,9,13,37,API1,Apurimac,South,South_a,F,A,13/09/2012,2012.75
5399,-13.44985,-73.83016,1,2012,9,13,37,API1,Apurimac,South,South_a,M,A,13/09/2012,2012.75
5400,-13.44985,-73.83016,0,2012,9,13,37,API1,Apurimac,South,South_a,M,A,13/09/2012,2012.75
5401,-13.44985,-73.83016,1,2012,9,13,37,API1,Apurimac,South,South_a,M,A,13/09/2012,2012.75
5403,-13.44985,-73.83016,1,2012,9,13,37,API1,Apurimac,South,South_a,M,A,13/09/2012,2012.75
5404,-13.44985,-73.83016,1,2012,9,13,37,API1,Apurimac,South,South_a,F,A,13/09/2012,2012.75
5405,-13.44985,-73.83016,1,2012,9,13,37,API1,Apurimac,South,South_a,M,A,13/09/2012,2012.75
5406,-13.44985,-73.83016,1,2012,9,13,37,API1,Apurimac,South,South_a,M,A,13/09/2012,2012.75
5407,-13.44985,-73.83016,1,2012,9,14,37,API1,Apurimac,South,South_a,F,A,14/09/2012,2012.75
5408,-13.44985,-73.83016,1,2012,9,14,37,API1,Apurimac,South,South_a,F,A,14/09/2012,2012.75
5409,-13.44985,-73.83016,1,2012,9,14,37,API1,Apurimac,South,South_a,F,A,14/09/2012,2012.75
5410,-13.44985,-73.83016,1,2012,9,14,37,API1,Apurimac,South,South_a,F,A,14/09/2012,2012.75
5411,-13.44985,-73.83016,1,2012,9,14,37,API1,Apurimac,South,South_a,F,A,14/09/2012,2012.75
5412,-13.44985,-73.83016,1,2012,9,14,37,API1,Apurimac,South,South_a,F,A,14/09/2012,2012.75
5413,-13.44985,-73.83016,1,2012,9,14,37,API1,Apurimac,South,South_a,F,A,14/09/2012,2012.75
5414,-13.44985,-73.83016,0,2012,9,14,37,API1,Apurimac,South,South_a,M,A,14/09/2012,2012.75
5415,-13.44985,-73.83016,1,2012,9,14,37,API1,Apurimac,South,South_a,F,A,14/09/2012,2012.75
5416,-13.44985,-73.83016,1,2012,9,14,37,API1,Apurimac,South,South_a,F,A,14/09/2012,2012.75
5417,-13.44985,-73.83016,0,2012,9,14,37,API1,Apurimac,South,South_a,F,A,14/09/2012,2012.75
3220,-13.44985,-73.83016,1,2012,11,14,46,API1,Apurimac,South,South_a,F,A,14/11/2012,2012.916667
3235,-13.44985,-73.83016,1,2012,11,15,46,API1,Apurimac,South,South_a,M,A,15/11/2012,2012.916667
5662,-13.44985,-73.83016,1,2012,11,14,46,API1,Apurimac,South,South_a,M,A,14/11/2012,2012.916667
5666,-13.44985,-73.83016,1,2012,11,14,46,API1,Apurimac,South,South_a,M,A,14/11/2012,2012.916667
5668,-13.44985,-73.83016,0,2012,11,15,46,API1,Apurimac,South,South_a,F,A,15/11/2012,2012.916667
3220,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,M,A,05/03/2013,2013.25
3235,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,M,A,05/03/2013,2013.25
4255,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,F,A,05/03/2013,2013.25
5399,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,M,A,05/03/2013,2013.25
5403,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,M,A,05/03/2013,2013.25
5404,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,F,A,05/03/2013,2013.25
5410,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,F,A,05/03/2013,2013.25
5663,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,F,A,05/03/2013,2013.25
5755,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,M,A,05/03/2013,2013.25
5756,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,F,A,05/03/2013,2013.25
5757,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,F,A,05/03/2013,2013.25
5758,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,F,A,05/03/2013,2013.25
5759,-13.44985,-73.83016,0,2013,3,5,10,API1,Apurimac,South,South_a,M,A,05/03/2013,2013.25
5760,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,M,A,05/03/2013,2013.25
5761,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,F,A,05/03/2013,2013.25
5762,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,F,A,05/03/2013,2013.25
5763,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,F,A,05/03/2013,2013.25
5764,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,F,A,05/03/2013,2013.25
5765,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,F,SA,05/03/2013,2013.25
5766,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,F,A,05/03/2013,2013.25
5767,-13.44985,-73.83016,1,2013,3,5,10,API1,Apurimac,South,South_a,F,SA,05/03/2013,2013.25
5768,-13.44985,-73.83016,1,2013,3,6,10,API1,Apurimac,South,South_a,M,A,06/03/2013,2013.25
5769,-13.44985,-73.83016,1,2013,3,6,10,API1,Apurimac,South,South_a,F,A,06/03/2013,2013.25
5413,-13.44985,-73.83016,1,2013,8,3,31,API1,Apurimac,South,South_a,F,A,03/08/2013,2013.666667
5662,-13.44985,-73.83016,1,2013,8,3,31,API1,Apurimac,South,South_a,M,A,03/08/2013,2013.666667
5763,-13.44985,-73.83016,0,2013,8,4,31,API1,Apurimac,South,South_a,F,A,04/08/2013,2013.666667
5767,-13.44985,-73.83016,0,2013,8,3,31,API1,Apurimac,South,South_a,F,A,03/08/2013,2013.666667
5926,-13.44985,-73.83016,1,2013,8,3,31,API1,Apurimac,South,South_a,F,A,03/08/2013,2013.666667
5927,-13.44985,-73.83016,1,2013,8,3,31,API1,Apurimac,South,South_a,M,A,03/08/2013,2013.666667
5928,-13.44985,-73.83016,1,2013,8,3,31,API1,Apurimac,South,South_a,M,A,03/08/2013,2013.666667
5929,-13.44985,-73.83016,1,2013,8,3,31,API1,Apurimac,South,South_a,M,A,03/08/2013,2013.666667
5930,-13.44985,-73.83016,0,2013,8,3,31,API1,Apurimac,South,South_a,M,A,03/08/2013,2013.666667
5931,-13.44985,-73.83016,0,2013,8,3,31,API1,Apurimac,South,South_a,M,SA,03/08/2013,2013.666667
5932,-13.44985,-73.83016,1,2013,8,3,31,API1,Apurimac,South,South_a,F,SA,03/08/2013,2013.666667
5933,-13.44985,-73.83016,0,2013,8,4,31,API1,Apurimac,South,South_a,F,A,04/08/2013,2013.666667
